,gsis_id,ra_epa_per_play,play_count,ra_epa_total_impact,display_name,position_group
2435,00-0033790,0.017403201012978098,2201,38.304445429564794,Jordan Evans,LB
2436,00-0033791,0.029712180246616607,1426,42.36956903167528,Brandon Wilson,DB
2437,00-0033792,-0.04988060580712164,2790,-139.1668902018694,Rudy Ford,DB
2438,00-0033793,0.049287391943741675,681,33.56471391368808,Corey Levin,OL
2439,00-0033794,-0.6320529210967049,2,-1.2641058421934097,Josh Carraway,LB
2440,00-0033796,-0.13831493784941387,10,-1.3831493784941387,Marquez Williams,RB
2441,00-0033798,-0.030833800227340342,392,-12.086849689117415,Mason Schreck,TE
2442,00-0033819,-0.09017168219637722,763,-68.80099351583583,Jamal Carter,LB
2443,00-0033826,-0.19750129224196533,82,-16.195105963841158,Jaylen Hill,DB
2444,00-0033831,0.011939919183379692,6275,74.92299287570756,Andrew Wylie,OL
2445,00-0033838,-0.0020947771730613616,744,-1.5585142167576531,Trey Edmunds,RB
2446,00-0033839,0.06218989530749009,2585,160.7608793698619,Dede Westbrook,WR
2447,00-0033840,0.024123974503249053,671,16.187186891680113,Chad Hansen,WR
2448,00-0033841,-0.08985209985324644,627,-56.33726660798551,Blair Brown,LB
2449,00-0033845,0.04351884719300512,489,21.280716277379504,Dominique Hatfield,DB
2450,00-0033854,0.022175614154607715,2311,51.24784431129843,Dare Ogunbowale,RB
2451,00-0033855,0.09398902612271152,373,35.0579067437714,Chris Thompson,WR
2452,00-0033856,0.13093948378834247,3974,520.353508574873,Leonard Fournette,RB
2453,00-0033857,0.048866447256423896,5097,249.0722816659926,JuJu Smith-Schuster,WR
2454,00-0033858,0.03008230531217843,4740,142.59012717972576,Jonnu Smith,TE
2455,00-0033859,0.0464693717697146,510,23.699379602554448,Josh Malone,WR
2456,00-0033860,0.006858587422163307,4452,30.534431203471044,Davon Godchaux,DL
2457,00-0033861,0.039918052418276236,247,9.85975894731423,Mike Tyson,DB
2458,00-0033862,-0.03189960518683111,544,-17.353385221636124,Zane Gonzalez,SPEC
2459,00-0033863,0.08823221980588251,768,67.76234481091777,Dan Skipper,OL
2460,00-0033868,0.06831408494861824,6024,411.52404773047624,Myles Garrett,DL
2461,00-0033869,-0.11673711053858421,3978,-464.380225722488,Mitchell Trubisky,QB
2462,00-0033870,0.03370700873738176,3775,127.24395798361616,Solomon Thomas,DL
2463,00-0033871,0.03810870577788704,4282,163.1814781409123,Corey Davis,WR
2464,00-0033872,0.05807305337508759,5777,335.488029347881,Jamal Adams,DB
2465,00-0033873,-0.006810001345374258,7655,-52.130560298839946,Patrick Mahomes,QB
2466,00-0033874,0.06928982868677731,6106,423.0836939614623,Marshon Lattimore,DB
2467,00-0033875,0.044198274317957906,6004,265.3664390050193,Haason Reddick,LB
2468,00-0033876,0.012754378088605967,3565,45.46935788588027,Derek Barnett,DL
2469,00-0033877,-0.01010525058087664,4736,-47.85846675103176,Malik Hooker,DB
2470,00-0033878,-0.017965686984652243,5815,-104.4704698157528,Adoree' Jackson,DB
2471,00-0033879,-0.05060380715100549,2935,-148.5221739882011,O.J. Howard,TE
2472,00-0033880,-0.009138490849369373,3454,-31.564347393721814,Charles Harris,LB
2473,00-0033881,0.004692138952333959,5318,24.952794948511997,Evan Engram,TE
2474,00-0033882,-0.01658244180861839,1773,-29.400669326680408,Gareon Conley,DB
2475,00-0033883,0.04377258936098413,5778,252.91802132776633,Jabrill Peppers,DB
2476,00-0033884,0.1273165289225296,5959,758.6791958493538,Tre'Davious White,DB
2477,00-0033885,0.01149602563611667,4620,53.11163843885902,David Njoku,TE
2478,00-0033886,0.060169282892170266,6331,380.9317299903299,T.J. Watt,LB
2479,00-0033887,0.025799596041993614,932,24.045223511138047,Reuben Foster,LB
2480,00-0033888,0.15790347190367104,7664,1210.1722086697348,Ryan Ramczyk,OL
2481,00-0033889,0.03391212024947714,5426,184.00716447366295,Cam Robinson,OL
2482,00-0033890,0.11090213218096946,6942,769.8826016002901,Budda Baker,DB
2483,00-0033891,0.06670363284062909,5114,341.1223783469772,Zay Jones,WR
2484,00-0033892,-0.041504790061336054,5479,-227.40474474606023,Marcus Maye,DB
2485,00-0033893,-0.05896821916407504,3817,-225.08169254927444,Dalvin Cook,RB
2486,00-0033894,-0.015496453739299537,7036,-109.03304850971153,Marcus Williams,DB
2487,00-0033895,-0.03965963033270969,3997,-158.51954243984062,Gerald Everett,TE
2488,00-0033896,-0.028256913385359097,1634,-46.171796471676764,Adam Shaheen,TE
2489,00-0033897,-0.051332249910835376,4311,-221.2933293656113,Joe Mixon,RB
2490,00-0033898,-0.034235717609430845,2261,-77.40695751492314,Justin Evans,DB
2491,00-0033899,-0.1580445861783905,962,-152.03889190361167,DeShone Kizer,QB
2492,00-0033900,-0.04389793807528952,126,-5.531140197486479,Obi Melifonwu,DB
2493,00-0033901,0.01664832680977789,4823,80.29488020355876,Ethan Pocic,OL
2494,00-0033902,0.05554593986417924,3539,196.57708117933032,Tanoh Kpassagnon,DL
2495,00-0033903,-0.058225556875638976,3165,-184.28388751139735,Josh Jones,DB
2496,00-0033904,0.0011699402723043364,8363,9.784210497281165,Dion Dawkins,OL
2497,00-0033905,0.043970255893832626,5373,236.2521849175627,Larry Ogunjobi,DL
2498,00-0033906,0.02738115247250085,4771,130.63547844630156,Alvin Kamara,RB
2499,00-0033907,0.03995196607483445,3348,133.75918241854575,Dawuane Smoot,DL
2500,00-0033908,0.09281261242795243,5847,542.6753448662379,Cooper Kupp,WR
2501,00-0033909,0.05228187132822508,4533,236.9937227308443,Pat Elflein,OL
2502,00-0033910,0.1077840849502657,4901,528.2498003412522,Dan Feeney,OL
2503,00-0033911,0.010327560419943881,934,9.645941432227586,Taywan Taylor,WR
2504,00-0033912,0.05315837036088259,2301,122.31741020039084,Jordan Willis,DL
2505,00-0033913,0.020399297399265433,2969,60.56551397841907,Chris Wormley,DL
2506,00-0033914,-0.056187537921268,4927,-276.83599933808745,Alex Anzalone,LB
2507,00-0033915,-0.03442039257747764,395,-13.596055068103668,Tim Williams,LB
2508,00-0033916,0.054431416468303656,367,19.976329843867443,ArDarius Stewart,WR
2509,00-0033917,-0.02705299213273423,3365,-91.03331852665069,Tarell Basham,LB
2510,00-0033918,-0.05057006576319263,5067,-256.23852322209706,Fabian Moreau,DB
2511,00-0033920,0.08681422113391009,531,46.098351422106255,Derek Rivers,DL
2512,00-0033921,0.017768510888021536,5958,105.86478787083232,Chris Godwin,WR
2513,00-0033923,0.06768763587594515,3247,219.7817536891939,Kareem Hunt,RB
2514,00-0033924,0.019254707204012757,647,12.457795560996255,Eddie Vanderdoes,DL
2515,00-0033925,0.004005812182109322,1116,4.470486395234003,D'Onta Foreman,RB
2516,00-0033926,0.08065712636886786,5921,477.5708452300666,Shaquill Griffin,DB
2517,00-0033927,0.0365849513947709,6675,244.20455056009575,John Johnson,DB
2518,00-0033928,0.00937164075650295,4559,42.72531020889694,Jourdan Lewis,DB
2519,00-0033929,0.08857509039854716,2047,181.31321004582605,Montravius Adams,DL
2520,00-0033930,-0.018804606211675044,5377,-101.11236760017671,Cameron Sutton,DB
2521,00-0033931,0.008632742893594142,1496,12.914583368816837,Lano Hill,DB
2522,00-0033932,-0.009456965667422938,3556,-33.62896991335597,Kenny Golladay,WR
2523,00-0033933,0.07063514196087407,562,39.69694978201123,Chad Williams,WR
2524,00-0033934,0.03848631284461518,508,19.55104692506451,Nazair Jones,DL
2525,00-0033935,0.032588322256435646,4294,139.93425576913467,Trey Hendrickson,DL
2526,00-0033936,-0.11770683749147985,1002,-117.94225116646281,C.J. Beathard,QB
2527,00-0033937,-0.05792456859148862,358,-20.736995555752927,Amara Darboh,WR
2528,00-0033938,0.21368143949328441,962,205.5615447925396,Kendell Beckwith,LB
2529,00-0033939,0.04107040129407141,1554,63.82340361098697,Vince Biegel,LB
2530,00-0033940,0.006044788981816469,2362,14.2777915750505,Jaleel Johnson,DL
2531,00-0033941,-0.03996908895054377,6419,-256.56158197354046,Rayshawn Jenkins,DB
2532,00-0033943,0.022420039669579374,4830,108.28879160406838,Josh Reynolds,WR
2533,00-0033944,-0.03874448788568685,1546,-59.89897827127187,Ben Gedeon,LB
2534,00-0033945,0.019591494154280995,5131,100.52395650561579,Samson Ebukam,DL
2535,00-0033946,0.046657337192528646,835,38.95887655576142,David Sharpe,OL
2536,00-0033947,-0.032067517797308986,4376,-140.32745788102412,Deatrich Wise,DL
2537,00-0033948,-0.011304961774675028,3315,-37.475948283047714,Jamaal Williams,RB
2538,00-0033949,-0.14754718844042303,1052,-155.21964223932503,Joshua Dobbs,QB
2539,00-0033950,0.06348982796724303,1424,90.40951502535408,Wayne Gallman,RB
2540,00-0033951,-0.021918092078302715,1546,-33.885370353056,Marlon Mack,RB
2541,00-0033952,0.02689504560005272,4625,124.38958590024383,Grover Stewart,DL
2542,00-0033953,0.018750817404370426,427,8.006599031666171,Jordan Leggett,TE
2543,00-0033954,0.018722142270758243,4363,81.68470672731821,Jayon Brown,LB
2544,00-0033955,0.046510370524223896,691,32.13866603223871,Jeremy McNichols,RB
2545,00-0033956,0.060619296576884266,1640,99.4156463860902,Marquel Lee,LB
2546,00-0033957,0.10833779891198833,11,1.1917157880318716,Rodney Adams,WR
2547,00-0033958,-0.37037404115738437,318,-117.77894508804823,Nathan Peterman,QB
2548,00-0033960,-0.059785145437070225,631,-37.72442677079131,Danny Isidora,OL
2549,00-0033961,-0.14432703029945923,93,-13.422413817849709,Dylan Donahue,LB
2550,00-0033962,-0.013612639841203752,294,-4.002116113313903,Caleb Brantley,DL
2551,00-0033963,-0.0412505318141398,693,-28.586618547198878,Tanzel Smart,DL
2552,00-0033964,-0.057676626894726205,3469,-200.0802186978052,Al-Quadin Muhammad,DL
2553,00-0033965,0.5495456639402986,81,44.513198779164185,Adam Bisnowaty,OL
2554,00-0033968,-0.0383258417557121,89,-3.410999916258377,Stacy Coley,WR
2555,00-0033969,-0.026266312847606336,1711,-44.941661282254444,Ifeadi Odenigbo,DL
2556,00-0033970,-0.05916997341220326,742,-43.904120271854815,Shalom Luani,DB
2557,00-0033972,0.6674090154399994,2,1.3348180308799988,Jylan Ware,OL
2558,00-0033973,-0.06492502481087585,2244,-145.6917556756054,Elijah Lee,LB
2559,00-0033974,0.20414297705671763,24,4.899431449361224,Ejuan Price,LB
2560,00-0033975,-0.2206308423994977,8,-1.7650467391959817,Elijah Hood,RB
2561,00-0033976,0.02750938344859957,1017,27.977042967225763,Treyvon Hester,DL
2562,00-0033992,0.014847283855245457,127,1.8856050496161731,Lance Lenoir,WR
2563,00-0033994,-0.10147999813215787,326,-33.08247939108347,Fred Brown,WR
2564,00-0033995,0.04399953167298729,634,27.895703080673943,Michael Dunn,OL
2565,00-0033997,0.04503373240539032,45,2.0265179582425645,Brady Sheldon,LB
2566,00-0033998,0.1183289670687346,49,5.798119386367995,Chunky Clements,DL
2567,00-0034011,0.029625430482372334,1588,47.045183606007264,Dan Arnold,TE
2568,00-0034019,0.043245785245323264,685,29.623362893046437,Malik McDowell,DL
2569,00-0034030,-0.09012944179449807,188,-16.944335057365638,Keionta Davis,DL
2570,00-0034034,0.14362704425648884,11,1.5798974868213773,Rashard Davis,WR
2571,00-0034051,-0.044581994005268154,440,-19.616077362317988,Christian Kuntz,SPEC
2572,00-0034052,-0.03281982099012321,1360,-44.634956546567565,Brandon Zylstra,WR
2573,00-0034054,-0.0460706215772582,910,-41.92426563530496,River Cracraft,WR
2574,00-0034058,0.18647778541383575,24,4.475466849932058,Jon Toth,OL
2575,00-0034064,0.12187913245876071,264,32.17609096911283,Colby Wadman,SPEC
2576,00-0034067,0.0059702691225972946,341,2.0358617708056777,Scott Daly,SPEC
2577,00-0034071,-0.10152438041559426,1793,-182.03321408516052,Danny Johnson,DB
2578,00-0034072,-0.060426361748197654,3,-0.18127908524459296,Steven Dunbar,WR
2579,00-0034073,-0.01295922002253424,2522,-32.68315289683135,Ross Dwelley,TE
2580,00-0034077,-0.23392229365635375,47,-10.994347801848626,Niles Scott,DL
2581,00-0034080,-0.0798839699340397,201,-16.056677956741982,Jeremiah Kolone,OL
2582,00-0034081,-0.012151473197856873,187,-2.272325487999235,Steven Mitchell,WR
2583,00-0034084,0.07004651762511908,400,28.018607050047635,Mike Badgley,SPEC
2584,00-0034088,-0.009171594630214702,447,-4.099702799705971,Robert Jackson,DB
2585,00-0034090,0.07401693451268507,120,8.882032141522208,Skai Moore,LB
2586,00-0034091,0.032089209464164166,3171,101.75488321086458,George Odum,DB
2587,00-0034096,0.12328329848580302,2724,335.82370507532744,Emmanuel Moseley,DB
2588,00-0034101,-0.047718541434430654,102,-4.867291226311926,Matt Flanagan,TE
2589,00-0034102,0.30344201693454553,21,6.372282355625456,Timon Parris,OL
2590,00-0034104,0.006122949660682632,1992,12.196915724079803,Cam Sims,WR
2591,00-0034107,0.35230158575330517,52,18.31968245917187,Jeff Holland,LB
2592,00-0034109,0.03349203507883554,1583,53.01789152979666,Phillip Lindsay,RB
2593,00-0034111,-0.004929772988508888,1178,-5.80727258046347,Trey Marshall,DB
2594,00-0034112,-0.034767037339207135,1339,-46.55306299719835,Austin Schlottmann,OL
2595,00-0034114,-0.022955694470992903,2338,-53.67041367318141,Coleman Shelton,OL
2596,00-0034115,0.04734524552809436,1770,83.80108458472702,Jeff Wilson,RB
2597,00-0034116,0.10175720210964297,1832,186.41919426486592,J.T. Gray,DB
2598,00-0034118,0.07981807361026053,53,4.230357901343808,Patrick Morris,OL
2599,00-0034121,0.1436831328332739,46,6.6094241103306,Tegray Scales,LB
2600,00-0034125,-0.017898719370918498,726,-12.994470263286829,Kendal Vickers,DL
2601,00-0034130,0.07242580324307206,257,18.61343143346952,Linden Stephens,DB
2602,00-0034131,0.12829127904056645,2,0.2565825580811329,Kurt Benkert,QB
2603,00-0034132,-0.04731699372196594,1086,-51.38625518205501,Christian Blake,WR
2604,00-0034139,0.0882682172281262,172,15.182133363237705,Emmanuel Ellerbee,LB
2605,00-0034140,0.09461483244350469,482,45.604349237769256,Matt Gono,OL
2606,00-0034142,0.028123107482492977,887,24.94519633697127,J.C. Hassenauer,OL
2607,00-0034143,0.08902738038634725,17,1.5134654665679033,Richard Jarvis,LB
2608,00-0034145,0.019414139637628246,1129,21.91856365088229,Chris Lammons,DB
2609,00-0034153,-0.3146959702236495,16,-5.035135523578392,Emmanuel Smith,LB
2610,00-0034154,0.08298301743725882,991,82.23617028032349,Jacob Tuioti-Mariner,LB
2611,00-0034158,0.01302398232664652,6537,85.13777246928831,Brian O'Neill,OL
2612,00-0034159,0.05038085239209289,3265,164.49348306018328,Will Dissly,TE
2613,00-0034160,0.3440356780550412,959,329.9302152547845,Michael Dickson,SPEC
2614,00-0034161,0.025017448611540604,879,21.99033732954419,Daniel Carlson,SPEC
2615,00-0034162,0.07834775219074189,775,60.719507947824965,J.K. Scott,SPEC
2616,00-0034163,0.012851138881700652,2963,38.07792450647903,Jacob Martin,DL
2617,00-0034164,0.06339012252988459,838,53.120922680043286,Trenton Cannon,RB
2618,00-0034165,0.0267157663260638,773,20.651287370047317,Colby Gossett,OL
2619,00-0034167,0.016425050995394094,762,12.5158888584903,Devante Downs,LB
2620,00-0034168,-0.1080522264489135,533,-57.5918366972709,Hunter Bradley,SPEC
2621,00-0034169,0.04384514325725843,112,4.910656044812945,Marcus Baugh,TE
2622,00-0034170,0.2817224891474755,16,4.507559826359608,Saeed Blacknall,WR
2623,00-0034171,-0.0023654056912316827,1474,-3.4866079888755004,Jason Cabinda,RB
2624,00-0034173,-0.028770585338828144,377,-10.84651067273821,Eddy Pineiro,SPEC
2625,00-0034177,-0.28409229240849515,377,-107.10279423800267,Tim Boyle,QB
2626,00-0034179,0.014363406559037548,712,10.226745470034734,Raven Greene,DB
2627,00-0034184,0.06108678008671979,1983,121.13508491196535,Gus Edwards,RB
2628,00-0034185,0.00625806938040455,1972,12.340912818157772,Tyler Lancaster,DL
2629,00-0034186,0.09113109885179942,243,22.14485702098726,Alex Light,OL
2630,00-0034192,-0.02951897544127503,612,-18.065612970060318,Nick Keizer,TE
2631,00-0034193,0.03996308712611175,745,29.77249990895325,Kevin Rader,TE
2632,00-0034198,0.005813207789691004,803,4.668005855121876,Trent Sieg,SPEC
2633,00-0034201,-0.16553733519320832,221,-36.58375107769904,De'Lance Turner,RB
2634,00-0034202,-0.5163098061841337,5,-2.5815490309206686,Kaare Vedvik,SPEC
2635,00-0034203,0.03172033613435977,4800,152.25761344492687,Darious Williams,DB
2636,00-0034204,0.04446253877591666,1426,63.40358029445716,Ola Adeniyi,LB
2637,00-0034206,0.09730845881473398,26,2.530019929183083,Quadree Henderson,WR
2638,00-0034207,0.5869717427074638,21,12.326406596856739,Jeff Badet,WR
2639,00-0034208,0.009061681882708198,1131,10.248762209342972,Mike Boone,RB
2640,00-0034213,0.07082441429057514,1247,88.3180446203472,Holton Hill,DB
2641,00-0034215,0.03482164925680751,422,14.694735986372768,Hercules Mata'afa,DL
2642,00-0034221,-0.04599605537542606,88,-4.047652873037493,Roc Thomas,RB
2643,00-0034223,0.14886754826377369,12,1.7864105791652842,Jonathan Wynn,DL
2644,00-0034229,-0.05719770518071484,72,-4.118234773011468,Dakoda Shepley,OL
2645,00-0034234,0.0754620145458101,3569,269.32392991399627,Poona Ford,DL
2646,00-0034239,-0.10106344121528031,3,-0.3031903236458409,Brad Lundblade,OL
2647,00-0034248,-0.025321620263036745,1007,-25.498871604878,Elijah Campbell,DB
2648,00-0034250,0.26330579720950736,15,3.9495869581426106,Christian DiLauro,OL
2649,00-0034251,-0.030968932463982572,1105,-34.220670372700745,Daniel Ekuale,DL
2650,00-0034253,0.0663387757430429,1265,83.91855131494926,Dontrell Hilliard,RB
2651,00-0034255,0.06949196506962997,45,3.1271384281333487,Montrel Meander,LB
2652,00-0034256,0.05716385243929547,126,7.202645407351229,Da'Mari Scott,WR
2653,00-0034258,0.20232256439131607,115,23.267094905001347,Derrick Willies,WR
2654,00-0034259,-0.1019751172847515,627,-63.93839853753919,Desmond Harrison,OL
2655,00-0034261,0.04942139379463887,4847,239.5454957226146,Austin Corbett,OL
2656,00-0034262,-0.04257474247754357,1500,-63.862113716315356,P.J. Hall,DL
2657,00-0034263,0.09357121843412992,2290,214.27809021415752,Tarvarius Moore,DB
2658,00-0034264,-0.035699580534004245,1157,-41.304414677842914,Jalyn Holmes,DL
2659,00-0034265,0.01864965894348731,2182,40.693555814689304,Anthony Averett,DB
2660,00-0034266,-0.004437414176303021,2212,-9.815560157982283,Kenny Young,LB
2661,00-0034267,-0.14397055249339236,30,-4.319116574801771,Jaleel Scott,WR
2662,00-0034268,-0.04145943237225029,227,-9.411291148500815,J'Mon Moore,WR
2663,00-0034270,-0.0229709150152332,4070,-93.49162411199913,Tyler Conklin,TE
2664,00-0034272,0.09454519795208961,4358,412.0279726752065,Marquez Valdes-Scantling,WR
2665,00-0034273,0.01734999155990066,773,13.41154347580321,Damion Ratley,WR
2666,00-0034274,0.08752527239126083,579,50.67713271454002,Parry Nickerson,DB
2667,00-0034275,0.06667762894156905,2652,176.8290719530411,Foley Fatukasi,DL
2668,00-0034276,-0.05753520862432605,294,-16.915351335551858,Simeon Thomas,DB
2669,00-0034277,0.014011994471662188,3557,49.84066433570241,DeShon Elliott,DB
2670,00-0034278,0.060756024404876735,2048,124.42833798118755,Tremon Smith,DB
2671,00-0034279,0.02071832348703246,1850,38.32889845101005,Equanimeous St. Brown,WR
2672,00-0034280,0.1713080229063019,56,9.593249282752906,Greg Senat,OL
2673,00-0034281,0.2346462993300151,5829,1367.753278794658,Bradley Bozeman,OL
2674,00-0034283,0.22151962331180786,206,45.63304240223242,Jullian Taylor,DL
2675,00-0034284,-0.3134237640443344,28,-8.775865393241364,James Looney,DL
2676,00-0034285,0.05137491012759809,3689,189.52204346070934,Zach Sieler,DL
2677,00-0034286,-0.0548966561934341,2203,-120.93733359413531,Richie James,WR
2678,00-0034289,-0.08599328192925644,30,-2.5797984578776934,Ryan Hunter,OL
2679,00-0034295,0.1962361911917119,12,2.354834294300543,Jimmy Murray,OL
2680,00-0034296,-0.07747027475137352,3880,-300.5846660353293,Ben Niemann,LB
2681,00-0034297,0.03172007717822188,2568,81.45715819367379,Byron Pringle,WR
2682,00-0034301,0.044636265078669184,1745,77.89028256227772,Darrel Williams,RB
2683,00-0034302,0.017737400868629353,3885,68.90980237462503,Frankie Luvu,LB
2684,00-0034303,-0.28789158709401996,30,-8.6367476128206,Anthony Wint,LB
2685,00-0034307,0.29069988857695445,46,13.372194874539904,Janarion Grant,WR
2686,00-0034309,0.17417857904024978,492,85.6958608878029,Chad Beebe,WR
2687,00-0034310,0.1143829751039868,510,58.33531730303327,Craig James,DB
2688,00-0034311,-0.2627489277740446,67,-17.60417816086099,Johnny Stanton,RB
2689,00-0034317,-0.028276265313150983,967,-27.343148557817,Keith Kirkwood,WR
2690,00-0034318,-0.03626255398957223,935,-33.90548798025004,Henry Mondeaux,DL
2691,00-0034319,-0.12863088862113792,426,-54.79675855260475,Deon Yelder,TE
2692,00-0034320,-0.012106655686916087,1746,-21.13822082935549,Kentavius Street,DL
2693,00-0034325,0.005257626582971394,1333,7.008416235100868,Taylor Stallworth,DL
2694,00-0034326,-0.01719625005019014,27,-0.46429875135513377,Robert McCray,DL
2695,00-0034331,-0.025795324421910185,1166,-30.077348275947276,Jaylen Samuels,RB
2696,00-0034333,0.04263090674514275,5538,236.08996155460054,Daron Payne,DL
2697,00-0034334,0.061985400214819096,1596,98.92869874285128,Troy Apke,DB
2698,00-0034335,0.09363689377512983,1110,103.93695209039412,Marcus Allen,LB
2699,00-0034336,0.004699806565082537,1463,6.875817004715752,Shaun Dion Hamilton,LB
2700,00-0034337,0.05638726596706627,913,51.481573827931506,Greg Stroman,DB
2701,00-0034339,-0.08805849161092368,617,-54.33208932393991,Trey Quinn,WR
2702,00-0034341,0.05566554838953449,100,5.566554838953449,Matthew Thomas,LB
2703,00-0034342,0.014947675925463505,6849,102.37663241349955,Quenton Nelson,OL
2704,00-0034343,-0.39010545315245415,1029,-401.4185112938753,Josh Rosen,QB
2705,00-0034344,-0.025859498965092844,2928,-75.71661296979185,Marcus Davenport,DL
2706,00-0034345,0.10130228161006662,5605,567.7992884244234,Frank Ragnow,OL
2707,00-0034346,-0.020044767600660898,5806,-116.37992068943717,Will Hernandez,OL
2708,00-0034347,0.025408467429781242,5604,142.38905147649407,James Daniels,OL
2709,00-0034348,0.06011623632842435,4466,268.47911144274315,Courtland Sutton,WR
2710,00-0034349,-0.04267933193839766,974,-41.56966930799932,Kerryon Johnson,RB
2711,00-0034350,0.03950522106818375,3928,155.17650835582577,Uchenna Nwosu,LB
2712,00-0034351,0.013190930438189186,5116,67.48480012177588,Dallas Goedert,TE
2713,00-0034352,0.08938861328696585,5670,506.83343733709637,Connor Williams,OL
2714,00-0034353,-0.002154120013310293,2200,-4.739064029282644,Anthony Miller,WR
2715,00-0034354,-0.011168064752326946,954,-10.654333773719905,Kemoko Turay,DL
2716,00-0034355,0.0199889382383873,2962,59.20723506210319,M.J. Stewart,DB
2717,00-0034356,0.033316683460452065,4489,149.5585920539693,Donte Jackson,DB
2718,00-0034357,-0.022977864255839087,3641,-83.66240375551011,Isaiah Oliver,DB
2719,00-0034358,0.040328618958568166,98,3.95220465793968,Derrius Guice,RB
2720,00-0034359,0.025343678909753597,2123,53.80463032540688,Tyquan Lewis,DL
2721,00-0034360,0.006314381925872145,3973,25.087039391490034,Lorenzo Carter,LB
2722,00-0034361,0.018422965720420643,6875,126.65788932789192,Justin Reid,DB
2723,00-0034362,-0.060695728809412396,503,-30.529951591134434,Rashaan Gaulden,DB
2724,00-0034363,-0.048387563204311895,675,-32.66160516291053,Deadrin Senat,DL
2725,00-0034364,-0.01772273696209639,2903,-51.44910540096583,Jordan Akins,TE
2726,00-0034365,0.00386856184376594,3485,13.4819380255243,Ian Thomas,TE
2727,00-0034366,-0.024544045831675864,1084,-26.605745681536636,Keke Coutee,WR
2728,00-0034367,0.06832498816235398,2286,156.1909229391412,Nyheim Hines,RB
2729,00-0034368,-0.019799573742951486,4108,-81.33664893604471,Josey Jewell,LB
2730,00-0034369,-0.32073543561521994,19,-6.093973276689179,Kyle Lauletta,QB
2731,00-0034370,0.03117055293390041,1791,55.82646030461563,DaeSean Hamilton,WR
2732,00-0034371,-0.011951505688071844,1365,-16.313805264218068,Da'Shawn Hand,DL
2733,00-0034372,0.10640262077646617,1438,153.00696867655836,Joel Iyiegbuniwe,LB
2734,00-0034373,0.0500216109928626,3403,170.22354220871142,Dorance Armstrong,DL
2735,00-0034374,0.0446867722956044,6239,278.8007723522759,Jordan Whitehead,DB
2736,00-0034375,0.02241708926488512,3891,87.22489432966799,Kyzir White,LB
2737,00-0034376,-0.02462613985787584,5482,-135.00049870087537,Taron Johnson,DB
2738,00-0034377,0.02137459062127149,3691,78.89361398311307,Avonte Maddox,DB
2739,00-0034378,-0.04575102542664343,751,-34.359020095409214,Ito Smith,RB
2740,00-0034379,0.2270832079309593,7,1.589582455516715,Rick Leonard,OL
2741,00-0034380,-0.03987155869832187,808,-32.21621942824407,Will Richardson,OL
2742,00-0034381,-0.0319607318605101,3348,-107.00453026898782,Josh Sweat,LB
2743,00-0034382,0.023615847369245966,1839,43.42954331204333,Marquis Haynes,LB
2744,00-0034383,0.0015009222636073406,4486,6.73313727454253,Dalton Schultz,TE
2745,00-0034384,0.03594051712022722,4751,170.75339683819954,D.J. Reed,DB
2746,00-0034385,0.022916900676106744,3970,90.98009568414378,Ja'Whaun Bentley,LB
2747,00-0034386,0.005321838160000617,2568,13.666480394881583,Justin Watson,WR
2748,00-0034387,0.03669707058661085,3953,145.0635200288727,Bilal Nichols,DL
2749,00-0034388,0.05616567936381367,1030,57.85064974472808,Davontae Harris,DB
2750,00-0034389,0.07667632702837204,1619,124.13897345893434,Dane Cruikshank,DB
2751,00-0034390,-0.0032981696449971244,1349,-4.449230851101121,Tyrell Crosby,OL
2752,00-0034391,-0.004644549608733194,2526,-11.732132311660047,Siran Neal,DB
2753,00-0034392,0.10114922170011055,2218,224.3489737308452,Scott Quessenberry,OL
2754,00-0034393,-0.0623264779461353,444,-27.672956208084074,Troy Fumagalli,TE
2755,00-0034394,-0.0350475819062248,513,-17.97940951789332,Andrew Brown,DL
2756,00-0034395,0.04533702539144829,172,7.797968367329107,Daurice Fountain,WR
2757,00-0034396,-0.0001378757944687386,2652,-0.3656466069310948,Jermaine Carter,LB
2758,00-0034397,0.030962560836927052,2428,75.17709771205888,Tim Settle,DL
2759,00-0034398,-0.021596352210558827,327,-7.062007172852736,Natrell Jamerson,DB
2760,00-0034399,0.123847029641023,5510,682.3971333220367,Wyatt Teller,OL
2761,00-0034400,-0.02211288341212842,1165,-25.76150917512961,Jordan Wilkins,RB
2762,00-0034401,-0.1293458141015233,554,-71.65758101224391,Mike White,QB
2763,00-0034402,-0.013391326594209496,247,-3.3076576687697457,Duke Ejiofor,LB
2764,00-0034404,-0.05059658405003219,688,-34.81044982642214,Kylie Fitts,LB
2765,00-0034405,-0.04123556022494944,29,-1.1958312465235337,Sam Jones,OL
2766,00-0034406,-0.03186974472123866,318,-10.134578821353893,Deon Cain,WR
2767,00-0034407,-0.0028143006581609746,2117,-5.957874493326783,Ray-Ray McCloud,WR
2768,00-0034408,-0.5417292635601871,12,-6.500751162722246,Kam Moore,DB
2769,00-0034410,-0.012011971618485216,88,-1.057053502426699,Chris Covington,LB
2770,00-0034411,-0.0038837241017119824,3040,-11.806521269204426,Russell Gage,WR
2771,00-0034412,-0.49523490811964965,154,-76.26617585042605,Luke Falk,QB
2772,00-0034413,0.041915561295924005,5941,249.0203496590845,Foye Oluokun,LB
