gsis_id,player_display_name,position_group,total_games,pass_share,completion_percentage,yards_per_completion,tds_per_completion,rush_share,yards_per_rush,tds_per_rush,reception_share,yards_per_reception,tds_per_reception,epa_per_snap,ra_epa_over_replacement
00-0033112,Temarrick Hemingway: 033112,TE,2,0.10813066905022481,0.6141767709887513,9.926874763578773,0.029639342763220666,0.02770146313738587,4.21151164386808,0.021161293515600588,0.07825239267881642,10.546616698401769,0.060318551890511614,0.00991735943570049,0.020021420296542577
00-0033114,Mike Thomas: 033114,WR,22,0.05702721649700048,0.6114240083334415,9.94346469184505,0.02965347872490809,0.020009522323032054,4.291718604514028,0.021686117238969592,0.055711298364382746,12.566173204782746,0.06099809693081193,0.014447878061629999,0.026228300813747656
00-0033118,Kenyan Drake: 033118,RB,41,0.06396712317306172,0.6138069070503301,9.911688461578702,0.029665238891688362,0.16342711120522274,4.257050076794577,0.024581135243190142,0.041259779921828665,7.871328825291334,0.04273602147076104,-0.005803138125042089,0.0376387628450447
00-0033119,Jacoby Brissett: 033119,QB,37,0.4821063196005006,0.5642335325582073,11.063235638602123,0.04757552197053689,0.05320378797126089,4.75430937319135,0.03152067438982409,0.00705007629597748,9.784916621681367,0.05002018607665326,-0.014598294182971403,0.1583463307730153
00-0033127,Will Fuller: 033127,WR,13,0.06664488074966589,0.6114240083334412,9.943464691845044,0.02965347872490809,0.021886919173115804,4.291598480596533,0.02168600884555209,0.08889087986464825,12.890918387610574,0.06306512780176984,0.014700928030010144,0.10799573969639838
00-0033164,Troymaine Pope: 033164,RB,4,0.09427401937304768,0.6138069070503298,9.9116884615787,0.029665238891688372,0.10314391863164966,4.270047636034939,0.023098695385768125,0.04939563232146262,7.8627838276144155,0.04280985354766665,-0.005761471341200343,0.018855237661496896
00-0033215,Cyril Grayson: 033215,WR,5,0.08027651003673286,0.611424008333441,9.943464691845042,0.029653478724908085,0.02418567089465805,4.2928303690157,0.021685899015111473,0.08034049218548138,12.77171677382898,0.06178295481687337,0.014588072808016102,0.010941394430561802
00-0033217,Mo Alie-Cox: 033217,TE,59,0.05871774958283445,0.6141767709887508,9.926874763578772,0.029639342763220684,0.020628514343398248,4.211511643868074,0.02116129351560056,0.06370516838849478,10.62104493801395,0.06146315011377212,0.009912366195824546,-0.006300997908556566
00-0033246,Johnny Mundt: 033246,TE,26,0.06082254742428919,0.6141767709887512,9.926874763578777,0.029639342763220663,0.02103523796419031,4.211511643868081,0.021161293515600588,0.06474396281379627,10.493074877560737,0.06020893063423516,0.009913985831168405,-0.028648158831805652
00-0033251,Zach Pascal: 033251,WR,57,0.05519061214427935,0.6114040935017411,9.943464691845058,0.02965347872490809,0.01966385743163753,4.292229137505325,0.021684968876025126,0.06218483930073613,12.517524337980806,0.06205959250063179,0.014428222945063754,0.024754084035668016
00-0033258,Darrell Daniels: 033258,TE,13,0.06775860066820971,0.6141767709887516,9.926874763578777,0.029639342763220652,0.02229026682651523,4.2115116438680795,0.02116129351560058,0.0640715549593442,10.519601276683758,0.06043203359136806,0.00990805352137723,-0.007818371869638817
00-0033266,JoJo Natson: 033266,WR,6,0.0779940056048275,0.6114240083334411,9.94346469184504,0.029653478724908085,0.023828054523219004,4.291815778735833,0.021685913504951772,0.06877818999376187,12.601511573327045,0.06111091644928302,0.014529733369431445,0.031523225649542075
00-0033275,PJ Walker: 033275,QB,20,0.49134487619440265,0.5566217495375202,11.104424380134924,0.047134532672101576,0.04947579693083013,4.751552900732136,0.029122942846694384,0.007126265517178984,9.784916621681354,0.05002018607665326,-0.019676671444728084,0.006973252389609386
00-0033280,Christian McCaffrey: 033280,RB,49,0.06630708909649669,0.6138037054696793,9.911722626330599,0.029665424084645623,0.2536158080979664,4.319657429127074,0.02617251435879411,0.07294371054721029,8.009348905869656,0.04346534416164896,-0.005585760354456189,0.05525492449805599
00-0033282,Curtis Samuel: 033282,WR,53,0.0546328155148369,0.61142400833344,9.943464691845056,0.02965347872490809,0.026759046803430768,4.293885829733115,0.021758293926414287,0.0784108172914899,12.252416590498045,0.060621380245191654,0.014580620535386666,-0.00357792663234148
00-0033288,George Kittle: 033288,TE,62,0.06022274918439098,0.6141767709887508,9.92687476357877,0.02963934276322068,0.02145803777520876,4.211548538145632,0.021160313408639768,0.07946484390468066,10.975502635966125,0.06209736345444953,0.01006007885710538,0.04142189662302087
00-0033292,Trent Taylor: 033292,WR,54,0.05431713734260965,0.61142400833344,9.943464691845056,0.02965347872490809,0.0196824197495306,4.291610508201593,0.02168341008615071,0.048779736316442286,12.570517133440973,0.06079313210254312,0.01436896074996847,0.021538208631406035
00-0033293,Aaron Jones: 033293,RB,62,0.06507171904057733,0.61380690705033,9.911688461578708,0.029665238891688348,0.2093385945983263,4.330503468833301,0.02362423403367735,0.05729610876008367,7.851570243849956,0.043338802578147664,-0.005644805550492316,0.08951595735574058
00-0033296,Alex Armah: 033296,RB,21,0.06995797692372811,0.6138069070503296,9.911688461578699,0.029665238891688386,0.04461861669034894,4.263165930045632,0.02314612389223558,0.03104808766270162,7.8494588059099355,0.04295357431289583,-0.005757845471162532,0.024882700986818964
00-0033300,Conor McDermott: 033300,OL,1,,,,,,,,,,,,-0.02258221880511299
00-0033307,Kendrick Bourne: 033307,WR,57,0.05587112613064259,0.611436664731244,9.943593967076238,0.02965361539621443,0.021124900318331682,4.295439998407112,0.02167260479273087,0.07411488561068992,12.655713254490017,0.06186720375804147,0.014651961849905418,0.09479887195545042
00-0033308,Matt Breida: 033308,RB,51,0.06414385896120414,0.6138069070503298,9.911688461578706,0.02966523889168835,0.08468126157116149,4.257494357195864,0.02308403098291824,0.034510226812143885,7.878411726901186,0.04283564479751165,-0.005766257613203696,0.04606714159333361
00-0033319,Nick Mullens: 033319,QB,20,0.5183123195833049,0.5687625527917249,11.079067153766202,0.047986048120668465,0.047889572616335745,4.744744666353501,0.029199055432540064,0.007112498817228447,9.784916621681354,0.05002018607665326,-0.014974345885438778,0.0795265315619613
00-0033338,Cethan Carter: 033338,TE,8,0.07957698114923577,0.6141767709887515,9.926874763578777,0.029639342763220663,0.024168167893688083,4.2115116438680795,0.021161293515600584,0.06932031422532182,10.54067109327145,0.06021238087995748,0.009915242391317759,0.03127675652251788
00-0033357,Taysom Hill: 033357,TE,61,0.10227865025799536,0.6140392765847804,9.930449924624712,0.02963970655760613,0.04659290743578802,4.212644400860968,0.02127381937178361,0.06064252885506132,10.510116537984153,0.060614700537309864,0.009946054893729097,0.009122938400923028
00-0033367,C.J. Board: 033367,WR,20,0.06040539302781784,0.6114240083334412,9.94346469184505,0.029653478724908085,0.02088162884230981,4.291960758905156,0.02168503670823582,0.05791222180432664,12.53860577681628,0.06071225252421824,0.014475887105528822,0.02183726817867508
00-0033375,Tim Patrick: 033375,WR,31,0.0568234744590066,0.6114240083334413,9.943464691845046,0.02965347872490809,0.01979064111987186,4.2919326335476065,0.021687152237646154,0.07543223076220705,12.778272890085576,0.06274351003858111,0.014667174840269826,0.029522658557270254
00-0033376,Patrick Ricard: 033376,RB,36,0.06508883018082565,0.61380690705033,9.9116884615787,0.029665238891688366,0.03688303998989362,4.262944132504641,0.023162454876284787,0.03455216103707244,7.884000179387018,0.043035758661708584,-0.00576061701158391,0.01599326297303349
00-0033382,Austin Carr: 033382,WR,5,0.07879316664119877,0.611424008333441,9.943464691845042,0.029653478724908085,0.02356838432123301,4.2919326335476065,0.02168715223764617,0.07230111688414534,12.579823718372602,0.06150741771515532,0.014542655893698554,0.019344069187895035
00-0033386,Cody Hollister: 033386,WR,8,0.07271915543487938,0.6114240083334411,9.94346469184504,0.029653478724908085,0.02263495223159377,4.2919326335476065,0.02168715223764617,0.06943202871061219,12.598136402850983,0.060882187381312944,0.014510932847758087,-0.02000689984698729
00-0033387,Jacob Hollister: 033387,TE,20,0.06356022985757677,0.6141767709887515,9.926874763578777,0.029639342763220652,0.021545682214954197,4.211511643868082,0.02116129351560058,0.0662884881963377,10.445803623399406,0.06084006424349197,0.009886210493542713,0.0035316716373190657
00-0033421,Antony Auclair: 033421,TE,5,0.09079821447988586,0.6141767709887513,9.926874763578773,0.029639342763220666,0.025702436812799226,4.21151164386808,0.021161293515600588,0.07373973551785896,10.538817487081088,0.06055260992934293,0.009923034280783978,0.03000714294748967
00-0033439,Pharaoh Brown: 033439,TE,36,0.062049603636253926,0.614176770988751,9.92687476357877,0.029639342763220673,0.02126655792313544,4.21151164386808,0.02116129351560058,0.06656457907759855,10.55151272512679,0.060177311548362686,0.009897108147569141,0.0057413746664634994
00-0033455,Anthony Firkser: 033455,TE,41,0.059279633974922676,0.6141767709887508,9.926874763578768,0.029639342763220677,0.020738344530150544,4.21151164386808,0.02116129351560057,0.06665174551376393,10.499618209218683,0.05990120544960881,0.009930990179106357,0.020790731972826666
